"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"217","Rock Burger Bar","Budapest, Nagymező u. 64, 1065 Hungary","facebook.com","G344+FF Budapest, Hungary","4.7","428","https://www.google.com/maps/place/Rock+Burger+Bar/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc12d49f08e7:0x344daee60e978bcc!8m2!3d47.5061295!4d19.0561267?hl=en",
"216","Gaga Budapest","Budapest, Dohány u. 22-24, 1074 Hungary","facebook.com","F3W7+66 Budapest, Hungary","4.8","6","https://www.google.com/maps/place/Gaga+Budapest/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dd2a3fb239db:0x5fc459a7e7420690!8m2!3d47.4955642!4d19.0631037?hl=en",
"215","Iguana Mexican Restaurant","Budapest, Zoltán u. 16, 1054 Hungary","iguana.hu","G23X+VH Budapest, Hungary","4.6","3,648","https://www.google.com/maps/place/Iguana+Mexican+Restaurant/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741c2dcaaef6001:0x2996c2e774ae7727!8m2!3d47.50463!4d19.0489123?hl=en",
"214","art'bistrobar","Budapest, Bem rkp. 16, 1011 Hungary","artotels.com","G23Q+3Q Budapest, Hungary","4.1","19","https://www.google.com/maps/place/art'bistrobar/@47.4964363,19.0358239,14z/data=!4m12!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m7!1s0x4741dc17896764b7:0xec24a5bdefa328a6!5m2!4m1!1i2!8m2!3d47.502741!4d19.039448?hl=en",
"213","Société Budapest","Budapest, Sas u 15, 1051 Hungary","societebudapest.com","G322+CR Budapest, Hungary","4.7","166","https://www.google.com/maps/place/Soci%C3%A9t%C3%A9+Budapest/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dd0089a64dc5:0xf8b8c5dc253d6247!8m2!3d47.5010188!4d19.0521146?hl=en",
"212","Morrison's 2.","Budapest, Szent István krt. 11, 1055 Hungary","morrisons2.hu","G362+R4 Budapest, Hungary","3.4","677","https://www.google.com/maps/place/Morrison's+2./@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc0ef74a1bc3:0xfa1329f9a61b3ac6!8m2!3d47.512051!4d19.0503199?hl=en",
"211","Havana Salsa Bar & Restaurant","Budapest, Dob u. 57, 1074 Hungary","lbdm.hu","G328+F9 Budapest, Hungary","4.3","1,818","https://www.google.com/maps/place/Havana+Salsa+Bar+%26+Restaurant/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc68c64a5aa1:0x2dbeddc4c6318f75!8m2!3d47.5012209!4d19.0659156?hl=en",
"210","Blue Bird Cafe","Budapest, Rumbach Sebestyén u. 12, 1074 Hungary","","F3X5+2C Budapest, Hungary","4.1","1,589","https://www.google.com/maps/place/Blue+Bird+Cafe/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc69ef4b8f83:0xda9e11d682c0fcd4!8m2!3d47.4975684!4d19.0585699?hl=en",
"209","P2 Club Budapest","Budapest, Sas u 9, 1051 Hungary","p2budapest.com","G322+3W Budapest, Hungary","4.1","195","https://www.google.com/maps/place/P2+Club+Budapest/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6ab5398bd3:0x7867815610afd0b4!8m2!3d47.500141!4d19.052297?hl=en",
"208","KOLLÁZS - Brasserie & Bar","Budapest, Széchenyi István tér, 1051 Hungary","kollazs.hu","G22X+24 Budapest, Hungary","4.6","735","https://www.google.com/maps/place/KOLL%C3%81ZS+-+Brasserie+%26+Bar/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc3e2a98406f:0xe436c95bba8a53b8!8m2!3d47.5000372!4d19.0478385?hl=en",
"207","Sauna 69","Budapest, Angyal u. 2, 1096 Hungary","gaysaunabudapest.hu","F3J9+8C Budapest, Hungary","4.2","104","https://www.google.com/maps/place/Sauna+69/@47.4807662,19.0510676,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dcff54d34e77:0xec973daac4ba7b46!8m2!3d47.4807662!4d19.0685771?hl=en",
"206","TOPRUM | SkyBar & Restaurant","Budapest, Királyi Pál u. 4, 1053 Hungary","toprumbudapest.com","F3R5+5M Budapest, Hungary","4.2","341","https://www.google.com/maps/place/TOPRUM+%7C+SkyBar+%26+Restaurant/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dd0faeaf2efd:0x4c4cacf7c865064e!8m2!3d47.4905!4d19.059151?hl=en",
"205","Mazel Tov","Budapest, Akácfa u. 47, 1072 Hungary","mazeltov.hu","G328+46 Budapest, Hungary","4.3","7,490","https://www.google.com/maps/place/Mazel+Tov/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc68eb5c0b91:0xf5991cd91e93b8f8!8m2!3d47.5002778!4d19.0655242?hl=en",
"204","Bartók - Reggel, Délben, Este","Budapest, Bartók Béla út 9, 1114 Hungary","facebook.com","F3J2+WX Budapest, Hungary","4.4","211","https://www.google.com/maps/place/Bart%C3%B3k+-+Reggel,+D%C3%A9lben,+Este/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dd8ef518ccf1:0x7183c22deccd6eb7!8m2!3d47.4822692!4d19.052499?hl=en",
"203","Mika Tivadar Mulató","Budapest, Kazinczy u. 47, 1075 Hungary","mikativadarmulato.hu","F3X6+Q9 Budapest, Hungary","4.3","1,458","https://www.google.com/maps/place/Mika+Tivadar+Mulat%C3%B3/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6999b25e4d:0x6c459a0ada251eb9!8m2!3d47.4993855!4d19.0609767?hl=en",
"202","Barrio Latino Cafe","Budapest, Silverline Cruises, Batthyány tér 22, 1011 Hungary","salsaclub.hu","G24Q+86 Budapest, Hungary","4.1","357","https://www.google.com/maps/place/Barrio+Latino+Cafe/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6dbb02fbe3:0x19e7ecefbe6d7466!8m2!3d47.5057865!4d19.0380898?hl=en",
"201","Apacuka Étterem","Budapest, Nagymező u. 54-56, 1065 Hungary","apacuka.com","G344+8M Budapest, Hungary","4.5","681","https://www.google.com/maps/place/Apacuka+%C3%89tterem/@47.4964363,19.0358239,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc5c15cb425b:0x948b4ea36c486f3d!8m2!3d47.505825!4d19.0567082?hl=en",
"200","Wolf Group Hungary Kft.","Budapest, Mozsár u. 9, 1067 Hungary","","G336+V7 Budapest, Hungary","3.8","96","https://www.google.com/maps/place/Wolf+Group+Hungary+Kft./@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6c4b06cfa5:0x8473dcc7f15bdc91!8m2!3d47.5047365!4d19.0606736?hl=en",
"199","AETHER Club","Budapest, Gozsdu udvar, Király u. 13, 1075 Hungary","aetherclub.com","F3X5+J8 Budapest, Hungary","4.1","217","https://www.google.com/maps/place/AETHER+Club/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6a18bca9e9:0xf367c25146f90dfd!8m2!3d47.499115!4d19.058284?hl=en",
"198","Marxim","Budapest, Kis Rókus u. 23, 1024 Hungary","marxim.hu","G26G+MG Budapest, Hungary","4.4","643","https://www.google.com/maps/place/Marxim/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dea651f761c5:0x17c54cc0400990c!8m2!3d47.5116456!4d19.0263388?hl=en",
"197","Retox Party Hostel","Budapest, Ó u. 41, 1066 Hungary","budapestpartyhostels.com","G345+3W Budapest, Hungary","4.3","590","https://www.google.com/maps/place/Retox+Party+Hostel/@47.4967621,19.027674,14z/data=!4m12!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m7!1s0x4741dc6c54c26557:0x87733dc71f6c265e!5m2!4m1!1i2!8m2!3d47.5051799!4d19.0597836?hl=en",
"196","St. Andrea Restaurant","Budapest, Bajcsy-Zsilinszky út 78, 1055 Hungary","standreaborbar.hu","G353+RW Budapest, Hungary","4.6","467","https://www.google.com/maps/place/St.+Andrea+Restaurant/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc0d7603fff5:0xc222e716fd30e303!8m2!3d47.5095127!4d19.0548541?hl=en",
"195","Akvárium Klub","Budapest, Erzsébet tér 12, 1051 Hungary","akvariumklub.hu","F3X3+8P Budapest, Hungary","4.2","1,858","https://www.google.com/maps/place/Akv%C3%A1rium+Klub/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc402a04eee3:0x6869564cd433693c!8m2!3d47.4983697!4d19.0542918?hl=en",
"194","Hummus Bar","Budapest, Tompa u. 30, 1094 Hungary","hummusbar.hu","F3JF+P2 Budapest, Hungary","3.3","181","https://www.google.com/maps/place/Hummus+Bar/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dcf91e8379fd:0x37f93b6528f0ce61!8m2!3d47.4818233!4d19.0725297?hl=en",
"193","Spot","Budapest, Király u. 50, 1061 Hungary","m.facebook.com","G326+MQ Budapest, Hungary","4.1","119","https://www.google.com/maps/place/Spot/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc6946f94591:0x8015c0c40eca25d7!8m2!3d47.5016667!4d19.0619444?hl=en",
"192","CoXx Men's Bar","Budapest, Dohány u. 38, 1074 Hungary","coxx.hu","F3W8+JF Budapest, Hungary","2.8","161","https://www.google.com/maps/place/CoXx+Men's+Bar/@47.4967621,19.027674,14z/data=!4m9!1m3!2m2!1sbar+near+Budapest,+Hungary!6e5!3m4!1s0x4741dc5d5f9437b7:0xfbc750d4f4d0f4b8!8m2!3d47.4965785!4d19.066204?hl=en",
